userId,venueId,venueCategoryId,venueCategory,latitude,longitude,timezoneOffset,utcTimestamp
156,4b5d355bf964a520905629e3,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.62241914,139.7500956,540,Wed Apr 04 02:23:36 +0000 2012
26,4b2438f3f964a520116424e3,4bf58dd8d48988d129951735,Train Station,35.74379543,139.6785879,540,Wed Apr 04 02:24:28 +0000 2012
233,4b557772f964a52013e527e3,4bf58dd8d48988d129951735,Train Station,35.69589617,139.6999598,540,Wed Apr 04 02:24:53 +0000 2012
1892,4f4ee6c06b74573a2d99f6ea,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.68607583,139.7760057,540,Wed Apr 04 02:26:31 +0000 2012
1783,4b58e8f8f964a520547228e3,4bf58dd8d48988d196941735,Medical Center,35.66916843,139.7462225,540,Wed Apr 04 02:28:11 +0000 2012
1231,4bced94268f976b0bf976683,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop,35.5547447,139.6473509,540,Wed Apr 04 02:28:14 +0000 2012
1919,4c9f3ca8d3c2b60c4e9dd2bc,4bf58dd8d48988d106951735,Clothing Store,35.73031007,139.7148621,540,Wed Apr 04 02:29:16 +0000 2012
1231,4b8e1309f964a520981733e3,4bf58dd8d48988d122951735,Electronics Store,35.55446102,139.6473348,540,Wed Apr 04 02:29:20 +0000 2012
1540,4b64fbabf964a520acdd2ae3,4bf58dd8d48988d1ff941735,Miscellaneous Shop,35.69157432,139.7037551,540,Wed Apr 04 02:29:21 +0000 2012
1552,4b2c4c0bf964a52075c524e3,4bf58dd8d48988d1fd931735,Subway,35.65386463,139.7498026,540,Wed Apr 04 02:29:30 +0000 2012
458,4b565e54f964a520790d28e3,4bf58dd8d48988d124941735,Office,35.70839249,139.7395088,540,Wed Apr 04 02:29:48 +0000 2012
1328,4b564643f964a520b90828e3,4bf58dd8d48988d129951735,Train Station,35.73294462,139.8816741,540,Wed Apr 04 02:30:14 +0000 2012
1876,4b6113c2f964a520de082ae3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.679792,139.777502,540,Wed Apr 04 02:30:54 +0000 2012
1187,4b62b939f964a52057502ae3,4bf58dd8d48988d1fd931735,Subway,35.66287517,139.7314596,540,Wed Apr 04 02:31:03 +0000 2012
394,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269,139.7002792,540,Wed Apr 04 02:31:06 +0000 2012
584,4b6f807af964a5203ef32ce3,4bf58dd8d48988d198941735,College Academic Building,35.6577757,139.5444077,540,Wed Apr 04 02:31:11 +0000 2012
1768,4b67c707f964a520735d2be3,4bf58dd8d48988d1fe931735,Bus Station,35.68217176,139.7877324,540,Wed Apr 04 02:31:30 +0000 2012
584,4b6f80abf964a5204af32ce3,4bf58dd8d48988d19b941735,College Academic Building,35.65812439,139.5443487,540,Wed Apr 04 02:31:30 +0000 2012
1505,4b5bab10f964a520e00e29e3,4bf58dd8d48988d129951735,Train Station,35.6897183,139.6992517,540,Wed Apr 04 02:31:41 +0000 2012
2145,4b74eaebf964a52009f82de3,4bf58dd8d48988d118951735,Food & Drink Shop,35.64317123,139.6464322,540,Wed Apr 04 02:31:44 +0000 2012
1081,4b56c4c5f964a520c41a28e3,4bf58dd8d48988d1fd931735,Subway,35.70984472,139.7908008,540,Wed Apr 04 02:31:46 +0000 2012
1106,4b0587a6f964a5203e9e22e3,4bf58dd8d48988d129951735,Train Station,35.68137872,139.7660816,540,Wed Apr 04 02:32:30 +0000 2012
652,4e6459e6b0fb188e8e864c8b,4bf58dd8d48988d172941735,Post Office,35.76759094,139.6643541,540,Wed Apr 04 02:33:53 +0000 2012
1667,4b581fe9f964a5209d4b28e3,4bf58dd8d48988d145941735,Chinese Restaurant,35.644101,139.670306,540,Wed Apr 04 02:34:09 +0000 2012
386,4bc19206461576b076277c32,4bf58dd8d48988d12e941735,Government Building,35.69727283,139.7717947,540,Wed Apr 04 02:34:33 +0000 2012
278,4d3827b3fe80a1cd951b829f,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.67190373,139.7677912,540,Wed Apr 04 02:34:56 +0000 2012
151,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269,139.7002792,540,Wed Apr 04 02:35:18 +0000 2012
881,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Wed Apr 04 02:35:59 +0000 2012
790,4bd1653641b9ef3b1be0fbe5,4bf58dd8d48988d16d941735,Café,35.65622182,139.7563049,540,Wed Apr 04 02:36:41 +0000 2012
1833,4b74dac6f964a52060f52de3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.69617281,139.7708881,540,Wed Apr 04 02:37:01 +0000 2012
1284,4c26caa65c5ca59308e546fe,4bf58dd8d48988d113941735,Korean Restaurant,35.69794809,139.8138061,540,Wed Apr 04 02:37:02 +0000 2012
26,4b24b5e7f964a5208d6924e3,4bf58dd8d48988d1fd931735,Subway,35.72568253,139.7195057,540,Wed Apr 04 02:37:15 +0000 2012
177,4b52ff05f964a5202b8c27e3,4bf58dd8d48988d1fd931735,Subway,35.6798362,139.7800612,540,Wed Apr 04 02:37:50 +0000 2012
1514,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269,139.7002792,540,Wed Apr 04 02:38:11 +0000 2012
1453,4b52b325f964a520448627e3,4bf58dd8d48988d1fd931735,Subway,35.66587607,139.8930454,540,Wed Apr 04 02:38:12 +0000 2012
695,4b662f05f964a520f5172be3,4bf58dd8d48988d129941735,Government Building,35.71261061,139.7799593,540,Wed Apr 04 02:38:20 +0000 2012
1638,4b6a68c0f964a520b9d42be3,4eb1bc533b7b2c5b1d4306cb,Airport,35.55173355,139.788494,540,Wed Apr 04 02:38:20 +0000 2012
1638,4cd4cd5dfb59548186bada50,4bf58dd8d48988d181941735,Museum,35.55014025,139.7892666,540,Wed Apr 04 02:38:38 +0000 2012
1040,4bc913fb511f95216023adc7,4d954b0ea243a5684a65b473,Convenience Store,35.66998464,139.6421481,540,Wed Apr 04 02:39:03 +0000 2012
1638,4ddd9e5d1f6e03694731fe6b,4bf58dd8d48988d1ed931735,Airport,35.55310568,139.7847962,540,Wed Apr 04 02:39:07 +0000 2012
652,4b5bc2e0f964a520ad1429e3,4bf58dd8d48988d118951735,Food & Drink Shop,35.770128,139.660808,540,Wed Apr 04 02:39:34 +0000 2012
1540,4c481f4f31e41b8de2e94e35,4bf58dd8d48988d1f8941735,Furniture / Home Store,35.69275065,139.7035351,540,Wed Apr 04 02:40:30 +0000 2012
652,4e3d441f2271d21e86f3532a,4bf58dd8d48988d114951735,Bookstore,35.769715,139.660835,540,Wed Apr 04 02:40:49 +0000 2012
386,4b5d821cf964a520605f29e3,4bf58dd8d48988d172941735,Post Office,35.69760611,139.7687235,540,Wed Apr 04 02:41:38 +0000 2012
1336,4bfa67265ec320a19c888bd3,4bf58dd8d48988d145941735,Chinese Restaurant,35.68912575,139.6968618,540,Wed Apr 04 02:42:17 +0000 2012
1041,4ca8107cb0b8236acc2bb0e6,4bf58dd8d48988d16c941735,Burger Joint,35.686476,139.784404,540,Wed Apr 04 02:42:29 +0000 2012
1040,4b32b951f964a5209e1225e3,4bf58dd8d48988d129951735,Train Station,35.67612792,139.6432096,540,Wed Apr 04 02:42:33 +0000 2012
1552,4b823278f964a520f0cc30e3,4bf58dd8d48988d1fd931735,Subway,35.69520782,139.7582442,540,Wed Apr 04 02:42:36 +0000 2012
1643,4b6e4768f964a520e2b52ce3,4bf58dd8d48988d1fd931735,Subway,35.69331267,139.699131,540,Wed Apr 04 02:43:20 +0000 2012
1860,4ba24245f964a520b2e737e3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.6066065,139.6853272,540,Wed Apr 04 02:43:28 +0000 2012
1853,4b777fa7f964a520309e2ee3,4bf58dd8d48988d1fd931735,Subway,35.74977976,139.8054672,540,Wed Apr 04 02:43:31 +0000 2012
805,4e55eb9888778407705b1c9f,4bf58dd8d48988d1aa941735,College Academic Building,35.657136,139.543603,540,Wed Apr 04 02:44:34 +0000 2012
695,4dfebb9588779f08f996a895,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.71220623,139.7775513,540,Wed Apr 04 02:44:37 +0000 2012
472,4b729571f964a520647f2de3,4bf58dd8d48988d1e0931735,Coffee Shop,35.64471332,139.6987383,540,Wed Apr 04 02:44:42 +0000 2012
1505,4b62a048f964a520454d2ae3,4bf58dd8d48988d129951735,Train Station,35.69034569,139.6997881,540,Wed Apr 04 02:45:10 +0000 2012
190,4b64e70ef964a520acd82ae3,4bf58dd8d48988d163941735,Park,35.75044801,139.7388732,540,Wed Apr 04 02:45:10 +0000 2012
261,4bb16e7af964a52009933ce3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.68249856,139.7858977,540,Wed Apr 04 02:45:13 +0000 2012
948,4b18c8bbf964a520bad523e3,4bf58dd8d48988d1fd931735,Subway,35.6688285,139.8306611,540,Wed Apr 04 02:45:29 +0000 2012
37,4b3b5742f964a520ad7225e3,4bf58dd8d48988d129951735,Train Station,35.55319973,139.6468145,540,Wed Apr 04 02:45:47 +0000 2012
244,4b592b24f964a520ee7f28e3,4bf58dd8d48988d130941735,Building,35.68158788,139.7686082,540,Wed Apr 04 02:45:48 +0000 2012
733,4b603896f964a5209ada29e3,4bf58dd8d48988d1fd931735,Subway,35.65890459,139.702583,540,Wed Apr 04 02:45:57 +0000 2012
1055,4b403a4ef964a52005b725e3,4bf58dd8d48988d1fd931735,Subway,35.6742127,139.7450584,540,Wed Apr 04 02:46:13 +0000 2012
963,4c7b25c7566db60ce2544a0e,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.5881554,139.7273455,540,Wed Apr 04 02:47:07 +0000 2012
958,4d79911a18db6ea896ef5453,4bf58dd8d48988d142941735,Asian Restaurant,35.69995966,139.7630936,540,Wed Apr 04 02:47:13 +0000 2012
1100,4b88a474f964a520520632e3,4bf58dd8d48988d1e2931735,Art Gallery,35.67144486,139.7675966,540,Wed Apr 04 02:47:42 +0000 2012
434,4bde625d0ee3a5937bdf30b0,4bf58dd8d48988d1fc931735,Light Rail,35.7526509,139.7370708,540,Wed Apr 04 02:48:18 +0000 2012
149,4b86316af964a520488231e3,4bf58dd8d48988d1e0931735,Coffee Shop,35.68474424,139.7634135,540,Wed Apr 04 02:48:26 +0000 2012
62,4ce9c12c75c62c0f8abbe757,4bf58dd8d48988d110941735,Italian Restaurant,35.68681349,139.773637,540,Wed Apr 04 02:48:31 +0000 2012
230,4bc14fc6abf495215bfcc093,4bf58dd8d48988d145941735,Chinese Restaurant,35.72187022,139.7058365,540,Wed Apr 04 02:48:42 +0000 2012
26,4b7b415df964a520df5a2fe3,4bf58dd8d48988d126941735,Government Building,35.72935203,139.7181773,540,Wed Apr 04 02:49:12 +0000 2012
874,4b71529df964a52019412de3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.70140705,139.75384,540,Wed Apr 04 02:49:33 +0000 2012
369,4b720bddf964a520f06b2de3,4bf58dd8d48988d197941735,College Academic Building,35.60442968,139.6838504,540,Wed Apr 04 02:50:15 +0000 2012
1418,4b9a0126f964a520b09a35e3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.62934947,139.7421134,540,Wed Apr 04 02:50:38 +0000 2012
517,4b528603f964a520ef8027e3,4bf58dd8d48988d16d941735,Café,35.65379832,139.7079232,540,Wed Apr 04 02:50:43 +0000 2012
1919,4b7612d7f964a520d43a2ee3,4bf58dd8d48988d122951735,Electronics Store,35.73090667,139.7089934,540,Wed Apr 04 02:50:52 +0000 2012
1800,4f2a6ff6e4b09f128674ca6a,4bf58dd8d48988d110941735,Italian Restaurant,35.65354994,139.7051358,540,Wed Apr 04 02:51:06 +0000 2012
1012,4b56fd40f964a520fa2128e3,4bf58dd8d48988d110941735,Italian Restaurant,35.6682674,139.6903856,540,Wed Apr 04 02:51:08 +0000 2012
1418,4d93c45f45ae5481af21f6eb,4bf58dd8d48988d1e0931735,Coffee Shop,35.63083689,139.7429816,540,Wed Apr 04 02:51:48 +0000 2012
972,4b9a4e3bf964a52011ab35e3,4d954b0ea243a5684a65b473,Convenience Store,35.6769733,139.785946,540,Wed Apr 04 02:51:49 +0000 2012
1540,4b5fd552f964a52041ce29e3,4bf58dd8d48988d16d941735,Café,35.69272451,139.7036719,540,Wed Apr 04 02:52:11 +0000 2012
1540,4b5fd552f964a52041ce29e3,4bf58dd8d48988d16d941735,Café,35.69272451,139.7036719,540,Wed Apr 04 02:52:11 +0000 2012
285,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.72986464,139.7109556,540,Wed Apr 04 02:52:49 +0000 2012
1002,4b52ff05f964a5202b8c27e3,4bf58dd8d48988d1fd931735,Subway,35.6798362,139.7800612,540,Wed Apr 04 02:53:36 +0000 2012
1987,4bbc90a63de8c9b614179bad,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.71188103,139.7085911,540,Wed Apr 04 02:53:54 +0000 2012
1919,4b5a905df964a52084cb28e3,4bf58dd8d48988d1f6941735,Department Store,35.73134866,139.7074887,540,Wed Apr 04 02:54:47 +0000 2012
454,4c050a03f56c2d7fde021f66,4bf58dd8d48988d1b2941735,College Academic Building,35.706451,139.701646,540,Wed Apr 04 02:54:57 +0000 2012
454,4f69e57fe4b00d930a3dd075,4bf58dd8d48988d126941735,Government Building,35.70607298,139.7016702,540,Wed Apr 04 02:55:17 +0000 2012
928,4b5b487cf964a52056f128e3,4bf58dd8d48988d1ae941735,University,35.5556481,139.6540135,540,Wed Apr 04 02:55:30 +0000 2012
948,4b52ff05f964a5202b8c27e3,4bf58dd8d48988d1fd931735,Subway,35.6798362,139.7800612,540,Wed Apr 04 02:55:58 +0000 2012
1328,4b18bed2f964a5207dd523e3,4bf58dd8d48988d129951735,Train Station,35.70230879,139.7450316,540,Wed Apr 04 02:55:59 +0000 2012
329,4d23e44fe704b60c05ac5ca9,4bf58dd8d48988d145941735,Chinese Restaurant,35.6887772,139.6944934,540,Wed Apr 04 02:56:30 +0000 2012
2250,4ddf3ba8d22d728b20c37aa7,4bf58dd8d48988d198941735,College Academic Building,35.60828085,139.5549971,540,Wed Apr 04 02:56:38 +0000 2012
881,4f6227b2e4b073ddcaba153f,4bf58dd8d48988d116941735,Bar,35.7016155,139.7797131,540,Wed Apr 04 02:57:15 +0000 2012
770,4b0587bbf964a5209aa122e3,4bf58dd8d48988d129951735,Train Station,35.70537552,139.6498615,540,Wed Apr 04 02:57:18 +0000 2012
342,4b95d003f964a52032b434e3,4bf58dd8d48988d111941735,Japanese Restaurant,35.72925589,139.7186811,540,Wed Apr 04 02:57:55 +0000 2012
477,4e06f72a1520fc3138f03713,4bf58dd8d48988d1fe931735,Bus Station,35.68618912,139.5333731,540,Wed Apr 04 02:58:11 +0000 2012
1801,4b7df9f5f964a5201add2fe3,4bf58dd8d48988d111941735,Japanese Restaurant,35.688439,139.763147,540,Wed Apr 04 02:58:16 +0000 2012
2112,4f30a5b6e4b0a160e6e3a677,4bf58dd8d48988d1cc941735,Steakhouse,35.691374,139.76911,540,Wed Apr 04 02:58:41 +0000 2012
435,4b77d168f964a5205aab2ee3,4bf58dd8d48988d118951735,Food & Drink Shop,35.7336344,139.590595,540,Wed Apr 04 02:59:26 +0000 2012
1463,4ee6b3a2991194490328f3b8,4bf58dd8d48988d174941735,Office,35.67985792,139.6363601,540,Wed Apr 04 02:59:37 +0000 2012
1514,4bdd0a1e8f53d13a59a9eb8f,4bf58dd8d48988d10c941735,French Restaurant,35.69291185,139.6987313,540,Wed Apr 04 02:59:38 +0000 2012
948,4be4f932d4f7c9b61df92420,4bf58dd8d48988d129951735,Train Station,35.68128395,139.7660708,540,Wed Apr 04 02:59:42 +0000 2012
1055,4b0587a6f964a5203e9e22e3,4bf58dd8d48988d129951735,Train Station,35.68137872,139.7660816,540,Wed Apr 04 02:59:47 +0000 2012
233,4b557fdbf964a520c5e527e3,4bf58dd8d48988d129951735,Train Station,35.73705522,139.4882584,540,Wed Apr 04 02:59:56 +0000 2012
477,4b5860faf964a520135528e3,4bf58dd8d48988d1ae941735,University,35.68748752,139.5294571,540,Wed Apr 04 02:59:57 +0000 2012
693,4f29fb82e4b05b4a404bbc32,4bf58dd8d48988d110941735,Italian Restaurant,35.6844049,139.685362,540,Wed Apr 04 03:00:00 +0000 2012
695,4ee0a5737ee54945fe3b8a89,4bf58dd8d48988d129951735,Train Station,35.7125202,139.7761483,540,Wed Apr 04 03:00:03 +0000 2012
550,4b74e354f964a520eaf62de3,4bf58dd8d48988d111941735,Japanese Restaurant,35.68433297,139.7421885,540,Wed Apr 04 03:00:07 +0000 2012
1463,4b8df2d8f964a520311433e3,4bf58dd8d48988d118951735,Food & Drink Shop,35.6792523,139.637239,540,Wed Apr 04 03:00:13 +0000 2012
192,4cc183bbf4448cfab2275798,4bf58dd8d48988d145941735,Chinese Restaurant,35.69578072,139.7744715,540,Wed Apr 04 03:00:22 +0000 2012
299,4eef2ebf8b81bbbf5f1bd5b7,4bf58dd8d48988d111941735,Japanese Restaurant,35.70763511,139.7755442,540,Wed Apr 04 03:01:38 +0000 2012
1676,4db94096f7b1b4c54f4ca914,4bf58dd8d48988d145941735,Chinese Restaurant,35.625064,139.7301366,540,Wed Apr 04 03:02:11 +0000 2012
1919,4bdf9b666198c9b63ef217ff,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.73099376,139.7086716,540,Wed Apr 04 03:02:55 +0000 2012
666,4ccced7354f0b1f767cd19ca,4bf58dd8d48988d145941735,Chinese Restaurant,35.70378119,139.5590821,540,Wed Apr 04 03:03:05 +0000 2012
1454,4b4487c9f964a5201ef625e3,4bf58dd8d48988d1fd931735,Subway,35.67701252,139.737044,540,Wed Apr 04 03:03:10 +0000 2012
886,4e002264b61ce2a89dfccd90,4d954b0ea243a5684a65b473,Convenience Store,35.63971137,139.75546,540,Wed Apr 04 03:03:24 +0000 2012
652,4d5283739ffc236a9bce2da7,4bf58dd8d48988d1ff941735,Miscellaneous Shop,35.76980698,139.660744,540,Wed Apr 04 03:03:33 +0000 2012
1729,4f0ced4ae4b050cacec288a8,4bf58dd8d48988d177941735,Medical Center,35.66949536,139.4943188,540,Wed Apr 04 03:03:50 +0000 2012
1390,4b88c380f964a520690c32e3,4bf58dd8d48988d16c941735,Burger Joint,35.62283557,139.7492319,540,Wed Apr 04 03:04:12 +0000 2012
785,4c5f717813791b8d2e9a4daf,4bf58dd8d48988d145941735,Chinese Restaurant,35.64702652,139.7465444,540,Wed Apr 04 03:04:15 +0000 2012
701,4c1af2bbb306c928378761b7,4bf58dd8d48988d113941735,Korean Restaurant,35.6581658,139.6994206,540,Wed Apr 04 03:04:28 +0000 2012
61,4e167b47483b3ee57cde7cb1,4bf58dd8d48988d10f941735,Indian Restaurant,35.58534662,139.7255561,540,Wed Apr 04 03:04:31 +0000 2012
970,4b5b15eaf964a520e6e228e3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.646602,139.708243,540,Wed Apr 04 03:04:46 +0000 2012
2151,4b9b3b0df964a5203afb35e3,4bf58dd8d48988d119951735,Food & Drink Shop,35.682096,139.626322,540,Wed Apr 04 03:05:11 +0000 2012
487,4d39872ebeb7b1f70d1de071,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.56287712,139.7122201,540,Wed Apr 04 03:05:33 +0000 2012
695,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Wed Apr 04 03:05:35 +0000 2012
1931,4db107b91e729fcc564a5ea1,4bf58dd8d48988d15a941735,Garden,35.63101585,139.7346342,540,Wed Apr 04 03:05:49 +0000 2012
1529,4b132e42f964a520339523e3,4bf58dd8d48988d129951735,Train Station,35.66761259,139.631837,540,Wed Apr 04 03:06:11 +0000 2012
456,4b8f8592f964a520e35633e3,4bf58dd8d48988d111941735,Japanese Restaurant,35.67380018,139.7707865,540,Wed Apr 04 03:06:12 +0000 2012
1860,4b2697a6f964a520037e24e3,4bf58dd8d48988d129951735,Train Station,35.60743038,139.6856207,540,Wed Apr 04 03:06:22 +0000 2012
386,4dd5c7317d8b322663c88090,4bf58dd8d48988d1a0941735,College Academic Building,35.6987671,139.7613636,540,Wed Apr 04 03:06:39 +0000 2012
1913,4d3196108250f04d52f0eae0,4bf58dd8d48988d142941735,Asian Restaurant,35.74157488,139.7649524,540,Wed Apr 04 03:06:50 +0000 2012
725,4db386ae43a1369cb5a6920e,4bf58dd8d48988d1e7941735,Playground,35.58744828,139.6258557,540,Wed Apr 04 03:06:50 +0000 2012
1505,4b58f1a9f964a5209c7428e3,4bf58dd8d48988d12a951735,Train Station,35.72707447,139.7714567,540,Wed Apr 04 03:06:57 +0000 2012
63,4b8b3caef964a520e69832e3,4bf58dd8d48988d111941735,Japanese Restaurant,35.67553091,139.7682434,540,Wed Apr 04 03:07:32 +0000 2012
507,4e0d3cbed22d8582bdb3d612,4bf58dd8d48988d145941735,Chinese Restaurant,35.62718948,139.7198725,540,Wed Apr 04 03:08:06 +0000 2012
695,4b55670ff964a52071e327e3,4bf58dd8d48988d122951735,Electronics Store,35.69901542,139.7746217,540,Wed Apr 04 03:08:21 +0000 2012
280,4b527802f964a520bf7e27e3,4bf58dd8d48988d1fd941735,Mall,35.62510522,139.7792673,540,Wed Apr 04 03:08:36 +0000 2012
831,4bc03e8374a9a593b3d6cff6,4bf58dd8d48988d145941735,Chinese Restaurant,35.73069329,139.747467,540,Wed Apr 04 03:08:37 +0000 2012
156,4c1c14c1eac020a199ff45c2,4eb1bea83b7b6f98df247e06,Factory,35.54200436,139.7887301,540,Wed Apr 04 03:08:44 +0000 2012
244,4b6a61e4f964a52005d42be3,4bf58dd8d48988d1fd931735,Subway,35.69541694,139.7511095,540,Wed Apr 04 03:08:59 +0000 2012
2070,4e3a125ad164c429b7276bf8,4bf58dd8d48988d16d941735,Café,35.70595488,139.7622702,540,Wed Apr 04 03:10:08 +0000 2012
18,4ba8195ff964a52090cc39e3,4bf58dd8d48988d120951735,Food & Drink Shop,35.66232601,139.7613341,540,Wed Apr 04 03:10:33 +0000 2012
1324,4e8efb9cdab454671eef0ccb,4bf58dd8d48988d103941735,Home (private),35.57657442,139.5738364,540,Wed Apr 04 03:10:34 +0000 2012
2103,4b6224d7f964a52049382ae3,4d954b0ea243a5684a65b473,Convenience Store,35.68109549,139.7863644,540,Wed Apr 04 03:10:35 +0000 2012
1092,4bf4d50fe5eba593bb242090,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.72824864,139.7717999,540,Wed Apr 04 03:10:39 +0000 2012
361,4b3883cff964a520624e25e3,4bf58dd8d48988d1fd931735,Subway,35.65227052,139.7222221,540,Wed Apr 04 03:10:40 +0000 2012
1096,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Wed Apr 04 03:10:55 +0000 2012
1328,4b46d0ebf964a520982826e3,4bf58dd8d48988d1fd931735,Subway,35.69550407,139.7517049,540,Wed Apr 04 03:11:07 +0000 2012
948,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Wed Apr 04 03:11:17 +0000 2012
55,4b7374adf964a5206baf2de3,4bf58dd8d48988d118951735,Food & Drink Shop,35.60296284,139.507418,540,Wed Apr 04 03:11:38 +0000 2012
1541,4da5175043a1de92fac34770,4bf58dd8d48988d172941735,Post Office,35.70490942,139.6195847,540,Wed Apr 04 03:11:41 +0000 2012
336,4ce9ecd4f3bda143d613c3e4,4bf58dd8d48988d130941735,Building,35.58326018,139.7470433,540,Wed Apr 04 03:11:47 +0000 2012
1206,4b4162b1f964a52016c625e3,4bf58dd8d48988d129951735,Train Station,35.64592362,139.8269248,540,Wed Apr 04 03:11:52 +0000 2012
741,4b5edaf0f964a520149b29e3,4bf58dd8d48988d129951735,Train Station,35.65819631,139.7020304,540,Wed Apr 04 03:11:53 +0000 2012
1454,4b403756f964a520eab625e3,4bf58dd8d48988d1fd931735,Subway,35.6908598,139.7048521,540,Wed Apr 04 03:12:32 +0000 2012
87,4b62baa0f964a52084502ae3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.6498488,139.7120755,540,Wed Apr 04 03:12:34 +0000 2012
960,4b3b5742f964a520ad7225e3,4bf58dd8d48988d129951735,Train Station,35.55319973,139.6468145,540,Wed Apr 04 03:13:57 +0000 2012
430,4b173e3cf964a52025c423e3,4bf58dd8d48988d16d941735,Café,35.655205,139.735603,540,Wed Apr 04 03:14:00 +0000 2012
519,4b56f93cf964a5204a2128e3,4bf58dd8d48988d129951735,Train Station,35.83049393,139.5623713,540,Wed Apr 04 03:14:14 +0000 2012
426,4b5bd76ef964a520411929e3,4bf58dd8d48988d1df941735,Bridge,35.69710947,139.7709739,540,Wed Apr 04 03:14:16 +0000 2012
1822,4e2041a5a80968cf3e32add5,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.71088575,139.7531506,540,Wed Apr 04 03:14:16 +0000 2012
1801,4ba056aef964a5202d6937e3,4bf58dd8d48988d164941735,Plaza,35.68942285,139.7603887,540,Wed Apr 04 03:14:18 +0000 2012
69,4b59614cf964a520968628e3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.69103843,139.7692144,540,Wed Apr 04 03:14:20 +0000 2012
948,4b5a80a4f964a52078c828e3,4f2a25ac4b909258e854f55f,Neighborhood,35.6996166,139.7713923,540,Wed Apr 04 03:14:35 +0000 2012
1782,4bfe3739f61dc9b6c41ea0de,4bf58dd8d48988d110941735,Italian Restaurant,35.70150071,139.7711965,540,Wed Apr 04 03:14:45 +0000 2012
425,4bb0260bf964a520b9393ce3,4bf58dd8d48988d1a1941735,College Academic Building,35.56153673,139.574556,540,Wed Apr 04 03:14:50 +0000 2012
1147,4b6b9d30f964a5209a122ce3,4bf58dd8d48988d145941735,Chinese Restaurant,35.7096844,139.7316258,540,Wed Apr 04 03:14:54 +0000 2012
1640,4c3efd660596c928d1fc8478,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.67112932,139.9010834,540,Wed Apr 04 03:15:40 +0000 2012
92,4d92a74c9213b1f7d474b746,4bf58dd8d48988d145941735,Chinese Restaurant,35.66920978,139.767936,540,Wed Apr 04 03:15:44 +0000 2012
957,4bb40cb387aa9521c4deacd1,4bf58dd8d48988d111941735,Japanese Restaurant,35.62736527,139.7414547,540,Wed Apr 04 03:15:50 +0000 2012
299,4e411f0a62e17b948c23a757,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.70783448,139.7755954,540,Wed Apr 04 03:16:29 +0000 2012
1891,4c1db303b4e62d7fb144dd93,4bf58dd8d48988d12a951735,Train Station,35.56275,139.725539,540,Wed Apr 04 03:16:41 +0000 2012
2043,4b566c58f964a520b70f28e3,4bf58dd8d48988d12f941735,Library,35.68459004,139.7817081,540,Wed Apr 04 03:16:56 +0000 2012
1905,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269,139.7002792,540,Wed Apr 04 03:17:21 +0000 2012
1851,4c0f6b642466a5936f8c7a21,4bf58dd8d48988d1f9931735,Road,35.69888861,139.7686099,540,Wed Apr 04 03:17:23 +0000 2012
1013,4b093eeff964a520e51423e3,4bf58dd8d48988d129951735,Train Station,35.65852173,139.701326,540,Wed Apr 04 03:17:27 +0000 2012
1851,4b57b024f964a520fd3b28e3,4bf58dd8d48988d1df941735,Bridge,35.69834235,139.7688657,540,Wed Apr 04 03:17:49 +0000 2012
652,4c72b3968efc370485a4137d,4d954b0ea243a5684a65b473,Convenience Store,35.76942308,139.6672314,540,Wed Apr 04 03:17:56 +0000 2012
